period,industry,weight
2024-04-10,医药,0.010231822
2024-04-10,半导体与信息技术,0.04720226
2024-04-10,房地产,0.037639134
2024-04-10,旅游,0.23967792
2024-04-10,消费,0.065879054
2024-04-10,电动车新能源,0.010231822
2024-04-10,金融,0.037639134
2024-04-10,高端装备,0.020588795
2024-04-11,传统能源,0.1
2024-04-11,化工,0.1
2024-04-11,医药,0.1
2024-04-11,半导体与信息技术,0.1
2024-04-11,房地产,0.1
2024-04-11,旅游,0.1
2024-04-11,消费,0.1
2024-04-11,电动车新能源,0.1
2024-04-11,金融,0.1
2024-04-11,高端装备,0.1
2024-04-12,传统能源,0.1077253
2024-04-12,化工,0.088812344
2024-04-12,医药,0.1077253
2024-04-12,半导体与信息技术,0.088812344
2024-04-12,房地产,0.06541596
2024-04-12,旅游,0.13743037
2024-04-12,消费,0.09475504
2024-04-12,电动车新能源,0.1077253
2024-04-12,金融,0.09387278
2024-04-12,高端装备,0.1077253
2024-04-13,传统能源,0.1
2024-04-13,化工,0.1
2024-04-13,医药,0.1
2024-04-13,半导体与信息技术,0.1
2024-04-13,房地产,0.1
2024-04-13,旅游,0.1
2024-04-13,消费,0.1
2024-04-13,电动车新能源,0.1
2024-04-13,金融,0.1
2024-04-13,高端装备,0.1
2024-04-14,传统能源,0.1
2024-04-14,化工,0.1
2024-04-14,医药,0.1
2024-04-14,半导体与信息技术,0.1
2024-04-14,房地产,0.1
2024-04-14,旅游,0.1
2024-04-14,消费,0.1
2024-04-14,电动车新能源,0.1
2024-04-14,金融,0.1
2024-04-14,高端装备,0.1
2024-04-15,传统能源,0.1
2024-04-15,化工,0.1
2024-04-15,医药,0.1
2024-04-15,半导体与信息技术,0.1
2024-04-15,房地产,0.1
2024-04-15,旅游,0.1
2024-04-15,消费,0.1
2024-04-15,电动车新能源,0.1
2024-04-15,金融,0.1
2024-04-15,高端装备,0.1
2024-04-16,传统能源,0.1
2024-04-16,化工,0.1
2024-04-16,医药,0.1
2024-04-16,半导体与信息技术,0.1
2024-04-16,房地产,0.1
2024-04-16,旅游,0.1
2024-04-16,消费,0.1
2024-04-16,电动车新能源,0.1
2024-04-16,金融,0.1
2024-04-16,高端装备,0.1
2024-04-17,传统能源,0.1
2024-04-17,化工,0.1
2024-04-17,医药,0.1
2024-04-17,半导体与信息技术,0.1
2024-04-17,房地产,0.1
2024-04-17,旅游,0.1
2024-04-17,消费,0.1
2024-04-17,电动车新能源,0.1
2024-04-17,金融,0.1
2024-04-17,高端装备,0.1
2024-04-18,传统能源,0.1
2024-04-18,化工,0.1
2024-04-18,医药,0.1
2024-04-18,半导体与信息技术,0.1
2024-04-18,房地产,0.1
2024-04-18,旅游,0.1
2024-04-18,消费,0.1
2024-04-18,电动车新能源,0.1
2024-04-18,金融,0.1
2024-04-18,高端装备,0.1
2024-04-19,传统能源,0.09875337
2024-04-19,化工,0.09875337
2024-04-19,医药,0.101869956
2024-04-19,半导体与信息技术,0.09875337
2024-04-19,房地产,0.09875337
2024-04-19,旅游,0.09875337
2024-04-19,消费,0.101869956
2024-04-19,电动车新能源,0.09875337
2024-04-19,金融,0.101869956
2024-04-19,高端装备,0.101869956
2024-04-20,传统能源,0.12650365
2024-04-20,化工,0.20588204
2024-04-20,医药,0.12383207
2024-04-20,半导体与信息技术,0.12383207
2024-04-20,房地产,0.051026434
2024-04-20,旅游,0.093617894
2024-04-20,消费,0.09063424
2024-04-20,电动车新能源,0.045474477
2024-04-20,金融,0.093617894
2024-04-20,高端装备,0.045579255
2024-04-21,传统能源,0.1
2024-04-21,化工,0.1
2024-04-21,医药,0.1
2024-04-21,半导体与信息技术,0.1
2024-04-21,房地产,0.1
2024-04-21,旅游,0.1
2024-04-21,消费,0.1
2024-04-21,电动车新能源,0.1
2024-04-21,金融,0.1
2024-04-21,高端装备,0.1
2024-04-22,传统能源,0.1349177
2024-04-22,化工,0.075515695
2024-04-22,医药,0.075515695
2024-04-22,半导体与信息技术,0.038454555
2024-04-22,房地产,0.08047493
2024-04-22,旅游,0.2362354
2024-04-22,消费,0.094456755
2024-04-22,电动车新能源,0.075515695
2024-04-22,金融,0.094456755
2024-04-22,高端装备,0.094456755
2024-04-23,传统能源,0.0138146505
2024-04-23,化工,0.052669194
2024-04-23,医药,0.15510173
2024-04-23,半导体与信息技术,0.052669194
2024-04-23,房地产,0.15510173
2024-04-23,旅游,0.052669194
2024-04-23,消费,0.15510173
2024-04-23,电动车新能源,0.15510173
2024-04-23,金融,0.15510173
2024-04-23,高端装备,0.052669194
2024-04-24,传统能源,0.01930149
2024-04-24,化工,0.015623053
2024-04-24,医药,0.15877296
2024-04-24,半导体与信息技术,0.15623863
2024-04-24,房地产,0.059563834
2024-04-24,旅游,0.15877296
2024-04-24,消费,0.15396963
2024-04-24,电动车新能源,0.059563834
2024-04-24,金融,0.016303543
2024-04-24,高端装备,0.2018901
2024-04-25,传统能源,0.0482515
2024-04-25,化工,0.117465444
2024-04-25,医药,0.117465444
2024-04-25,半导体与信息技术,0.0482515
2024-04-25,房地产,0.1563689
2024-04-25,旅游,0.0482515
2024-04-25,消费,0.1563689
2024-04-25,电动车新能源,0.0482515
2024-04-25,金融,0.117465444
2024-04-25,高端装备,0.14185996
2024-04-26,传统能源,0.088416934
2024-04-26,化工,0.019500516
2024-04-26,医药,0.019500516
2024-04-26,半导体与信息技术,0.26515773
2024-04-26,房地产,0.26515773
2024-04-26,旅游,0.024644352
2024-04-26,消费,0.008319537
2024-04-26,电动车新能源,0.26515773
2024-04-26,金融,0.024644352
2024-04-26,高端装备,0.019500516
2024-04-28,传统能源,0.19960634
2024-04-28,化工,0.11388055
2024-04-28,医药,0.11388055
2024-04-28,半导体与信息技术,0.062283937
2024-04-28,房地产,0.062283937
2024-04-28,旅游,0.062283937
2024-04-28,消费,0.11764065
2024-04-28,电动车新能源,0.11388055
2024-04-28,金融,0.040379003
2024-04-28,高端装备,0.11388055
2024-04-29,传统能源,0.122868314
2024-04-29,化工,0.13533565
2024-04-29,医药,0.092791066
2024-04-29,半导体与信息技术,0.122868314
2024-04-29,房地产,0.122868314
2024-04-29,旅游,0.089169875
2024-04-29,消费,0.034180928
2024-04-29,电动车新能源,0.122868314
2024-04-29,金融,0.034180928
2024-04-29,高端装备,0.122868314
2024-04-30,传统能源,0.23428075
2024-04-30,化工,0.034236223
2024-04-30,医药,0.23048061
2024-04-30,半导体与信息技术,0.03213196
2024-04-30,房地产,0.015456982
2024-04-30,旅游,0.03336055
2024-04-30,消费,0.23048061
2024-04-30,电动车新能源,0.029127823
2024-04-30,金融,0.042743623
2024-04-30,高端装备,0.11770088
2024-05-02,传统能源,0.089592665
2024-05-02,化工,0.10693822
2024-05-02,医药,0.089592665
2024-05-02,半导体与信息技术,0.089592665
2024-05-02,房地产,0.10693822
2024-05-02,旅游,0.10693822
2024-05-02,消费,0.10693822
2024-05-02,电动车新能源,0.089592665
2024-05-02,金融,0.10693822
2024-05-02,高端装备,0.10693822
2024-05-03,传统能源,0.1
2024-05-03,化工,0.1
2024-05-03,医药,0.1
2024-05-03,半导体与信息技术,0.1
2024-05-03,房地产,0.1
2024-05-03,旅游,0.1
2024-05-03,消费,0.1
2024-05-03,电动车新能源,0.1
2024-05-03,金融,0.1
2024-05-03,高端装备,0.1
2024-05-06,传统能源,0.105451785
2024-05-06,化工,0.26788804
2024-05-06,医药,0.26504248
2024-05-06,半导体与信息技术,0.019026216
2024-05-06,房地产,0.07054466
2024-05-06,旅游,0.024608072
2024-05-06,消费,0.038354456
2024-05-06,电动车新能源,0.16545
2024-05-06,金融,0.024608072
2024-05-06,高端装备,0.019026216
2024-05-07,传统能源,0.1
2024-05-07,化工,0.1
2024-05-07,医药,0.1
2024-05-07,半导体与信息技术,0.1
2024-05-07,房地产,0.1
2024-05-07,旅游,0.1
2024-05-07,消费,0.1
2024-05-07,电动车新能源,0.1
2024-05-07,金融,0.1
2024-05-07,高端装备,0.1
2024-05-08,传统能源,0.099999994
2024-05-08,化工,0.099999994
2024-05-08,医药,0.099999994
2024-05-08,半导体与信息技术,0.099999994
2024-05-08,房地产,0.099999994
2024-05-08,旅游,0.099999994
2024-05-08,消费,0.099999994
2024-05-08,电动车新能源,0.099999994
2024-05-08,金融,0.099999994
2024-05-08,高端装备,0.099999994
2024-05-09,传统能源,0.099999994
2024-05-09,化工,0.099999994
2024-05-09,医药,0.099999994
2024-05-09,半导体与信息技术,0.099999994
2024-05-09,房地产,0.099999994
2024-05-09,旅游,0.099999994
2024-05-09,消费,0.099999994
2024-05-09,电动车新能源,0.099999994
2024-05-09,金融,0.099999994
2024-05-09,高端装备,0.099999994
2024-05-10,传统能源,0.022628788
2024-05-10,化工,0.105721556
2024-05-10,医药,0.03579046
2024-05-10,半导体与信息技术,0.03579046
2024-05-10,房地产,0.18015416
2024-05-10,旅游,0.21252926
2024-05-10,消费,0.06434385
2024-05-10,电动车新能源,0.105721556
2024-05-10,金融,0.105721556
2024-05-10,高端装备,0.13159838
2024-05-11,传统能源,0.12461395
2024-05-11,化工,0.12461395
2024-05-11,医药,0.09817809
2024-05-11,半导体与信息技术,0.12461395
2024-05-11,房地产,0.06815428
2024-05-11,旅游,0.09817809
2024-05-11,消费,0.044265565
2024-05-11,电动车新能源,0.12461395
2024-05-11,金融,0.06815428
2024-05-11,高端装备,0.12461395
2024-05-12,传统能源,0.1
2024-05-12,化工,0.1
2024-05-12,医药,0.1
2024-05-12,半导体与信息技术,0.1
2024-05-12,房地产,0.1
2024-05-12,旅游,0.1
2024-05-12,消费,0.1
2024-05-12,电动车新能源,0.1
2024-05-12,金融,0.1
2024-05-12,高端装备,0.1
2024-05-13,传统能源,0.09216735
2024-05-13,化工,0.09216735
2024-05-13,医药,0.09216735
2024-05-13,半导体与信息技术,0.09216735
2024-05-13,房地产,0.09216735
2024-05-13,旅游,0.09216735
2024-05-13,消费,0.09216735
2024-05-13,电动车新能源,0.09216735
2024-05-13,金融,0.17049392
2024-05-13,高端装备,0.09216735
2024-05-14,传统能源,0.1174192
2024-05-14,化工,0.088997304
2024-05-14,医药,0.09530581
2024-05-14,半导体与信息技术,0.09530581
2024-05-14,房地产,0.09530581
2024-05-14,旅游,0.09530581
2024-05-14,消费,0.0823334
2024-05-14,电动车新能源,0.09530581
2024-05-14,金融,0.14293715
2024-05-14,高端装备,0.09178391
2024-05-15,传统能源,0.1600198
2024-05-15,化工,0.09999269
2024-05-15,医药,0.08500417
2024-05-15,半导体与信息技术,0.09999269
2024-05-15,房地产,0.08500417
2024-05-15,旅游,0.09999269
2024-05-15,消费,0.09999269
2024-05-15,电动车新能源,0.08500417
2024-05-15,金融,0.09999269
2024-05-15,高端装备,0.08500417
2024-05-16,传统能源,0.1
2024-05-16,化工,0.1
2024-05-16,医药,0.1
2024-05-16,半导体与信息技术,0.1
2024-05-16,房地产,0.1
2024-05-16,旅游,0.1
2024-05-16,消费,0.1
2024-05-16,电动车新能源,0.1
2024-05-16,金融,0.1
2024-05-16,高端装备,0.1
2024-05-17,传统能源,0.03750814
2024-05-17,化工,0.018658118
2024-05-17,医药,0.06297665
2024-05-17,半导体与信息技术,0.021151777
2024-05-17,房地产,0.29900095
2024-05-17,旅游,0.29900095
2024-05-17,消费,0.09205263
2024-05-17,电动车新能源,0.0589401
2024-05-17,金融,0.09205263
2024-05-17,高端装备,0.018658118
2024-05-18,传统能源,0.1
2024-05-18,化工,0.1
2024-05-18,医药,0.1
2024-05-18,半导体与信息技术,0.1
2024-05-18,房地产,0.1
2024-05-18,旅游,0.1
2024-05-18,消费,0.1
2024-05-18,电动车新能源,0.1
2024-05-18,金融,0.1
2024-05-18,高端装备,0.1
2024-05-20,传统能源,0.18907037
2024-05-20,化工,0.02365709
2024-05-20,医药,0.044012297
2024-05-20,半导体与信息技术,0.044012297
2024-05-20,房地产,0.044012297
2024-05-20,旅游,0.18907037
2024-05-20,消费,0.18907037
2024-05-20,电动车新能源,0.044012297
2024-05-20,金融,0.044012297
2024-05-20,高端装备,0.18907037
2024-05-21,传统能源,0.17765486
2024-05-21,化工,0.04682393
2024-05-21,医药,0.17765486
2024-05-21,半导体与信息技术,0.09162065
2024-05-21,房地产,0.17765486
2024-05-21,旅游,0.02190502
2024-05-21,消费,0.02190502
2024-05-21,电动车新能源,0.04191628
2024-05-21,金融,0.22095944
2024-05-21,高端装备,0.02190502
2024-05-22,传统能源,0.029149722
2024-05-22,化工,0.10787226
2024-05-22,医药,0.10787226
2024-05-22,半导体与信息技术,0.10787226
2024-05-22,房地产,0.10787226
2024-05-22,旅游,0.10787226
2024-05-22,消费,0.10787226
2024-05-22,电动车新能源,0.10787226
2024-05-22,金融,0.10787226
2024-05-22,高端装备,0.10787226
2024-05-23,传统能源,0.14386195
2024-05-23,化工,0.018886546
2024-05-23,医药,0.17217153
2024-05-23,半导体与信息技术,0.17217153
2024-05-23,房地产,0.046332456
2024-05-23,旅游,0.08721632
2024-05-23,消费,0.089839906
2024-05-23,电动车新能源,0.089839906
2024-05-23,金融,0.089839906
2024-05-23,高端装备,0.089839906
2024-05-24,传统能源,0.099999994
2024-05-24,化工,0.099999994
2024-05-24,医药,0.099999994
2024-05-24,半导体与信息技术,0.099999994
2024-05-24,房地产,0.099999994
2024-05-24,旅游,0.099999994
2024-05-24,消费,0.099999994
2024-05-24,电动车新能源,0.099999994
2024-05-24,金融,0.099999994
2024-05-24,高端装备,0.099999994
2024-05-26,传统能源,0.1
2024-05-26,化工,0.1
2024-05-26,医药,0.1
2024-05-26,半导体与信息技术,0.1
2024-05-26,房地产,0.1
2024-05-26,旅游,0.1
2024-05-26,消费,0.1
2024-05-26,电动车新能源,0.1
2024-05-26,金融,0.1
2024-05-26,高端装备,0.1
2024-05-27,传统能源,0.07756927
2024-05-27,化工,0.07756927
2024-05-27,医药,0.07756927
2024-05-27,半导体与信息技术,0.15095289
2024-05-27,房地产,0.15095289
2024-05-27,旅游,0.07756927
2024-05-27,消费,0.07756927
2024-05-27,电动车新能源,0.08172572
2024-05-27,金融,0.15095289
2024-05-27,高端装备,0.07756927
2024-05-28,传统能源,0.21858515
2024-05-28,化工,0.13365619
2024-05-28,医药,0.13365619
2024-05-28,半导体与信息技术,0.046856463
2024-05-28,房地产,0.029397018
2024-05-28,旅游,0.052474413
2024-05-28,消费,0.07120576
2024-05-28,电动车新能源,0.046856463
2024-05-28,金融,0.13365619
2024-05-28,高端装备,0.13365619
2024-05-29,传统能源,0.1
2024-05-29,化工,0.1
2024-05-29,医药,0.1
2024-05-29,半导体与信息技术,0.1
2024-05-29,房地产,0.1
2024-05-29,旅游,0.1
2024-05-29,消费,0.1
2024-05-29,电动车新能源,0.1
2024-05-29,金融,0.1
2024-05-29,高端装备,0.1
2024-05-30,传统能源,0.03097915
2024-05-30,化工,0.053292353
2024-05-30,医药,0.053292353
2024-05-30,半导体与信息技术,0.16547081
2024-05-30,房地产,0.09591762
2024-05-30,旅游,0.09229004
2024-05-30,消费,0.047673516
2024-05-30,电动车新能源,0.2765041
2024-05-30,金融,0.09229004
2024-05-30,高端装备,0.09229004
2024-05-31,传统能源,0.10646442
2024-05-31,化工,0.10646442
2024-05-31,医药,0.10646442
2024-05-31,半导体与信息技术,0.10646442
2024-05-31,房地产,0.10646442
2024-05-31,旅游,0.10646442
2024-05-31,消费,0.041820187
2024-05-31,电动车新能源,0.10646442
2024-05-31,金融,0.10646442
2024-05-31,高端装备,0.10646442
2024-06-03,传统能源,0.1345072
2024-06-03,化工,0.1345072
2024-06-03,医药,0.13433316
2024-06-03,半导体与信息技术,0.1345072
2024-06-03,房地产,0.1345072
2024-06-03,旅游,0.01712461
2024-06-03,消费,0.13433316
2024-06-03,电动车新能源,0.1345072
2024-06-03,金融,0.024548426
2024-06-03,高端装备,0.01712461
2024-06-04,传统能源,0.103185475
2024-06-04,化工,0.07133074
2024-06-04,医药,0.103185475
2024-06-04,半导体与信息技术,0.103185475
2024-06-04,房地产,0.103185475
2024-06-04,旅游,0.103185475
2024-06-04,消费,0.103185475
2024-06-04,电动车新能源,0.103185475
2024-06-04,金融,0.103185475
2024-06-04,高端装备,0.103185475
2024-06-05,传统能源,0.1
2024-06-05,化工,0.1
2024-06-05,医药,0.1
2024-06-05,半导体与信息技术,0.1
2024-06-05,房地产,0.1
2024-06-05,旅游,0.1
2024-06-05,消费,0.1
2024-06-05,电动车新能源,0.1
2024-06-05,金融,0.1
2024-06-05,高端装备,0.1
2024-06-06,传统能源,0.30308786
2024-06-06,化工,0.05996625
2024-06-06,医药,0.05996625
2024-06-06,半导体与信息技术,0.16712272
2024-06-06,房地产,0.05996625
2024-06-06,旅游,0.031417735
2024-06-06,消费,0.031417735
2024-06-06,电动车新能源,0.16712272
2024-06-06,金融,0.05996625
2024-06-06,高端装备,0.05996625
2024-06-07,传统能源,0.1
2024-06-07,化工,0.1
2024-06-07,医药,0.1
2024-06-07,半导体与信息技术,0.1
2024-06-07,房地产,0.1
2024-06-07,旅游,0.1
2024-06-07,消费,0.1
2024-06-07,电动车新能源,0.1
2024-06-07,金融,0.1
2024-06-07,高端装备,0.1
2024-06-10,传统能源,0.093460105
2024-06-10,化工,0.26019293
2024-06-10,医药,0.23984756
2024-06-10,半导体与信息技术,0.015314787
2024-06-10,房地产,0.08129537
2024-06-10,旅游,0.10773386
2024-06-10,消费,0.14195994
2024-06-10,电动车新能源,0.021165268
2024-06-10,金融,0.014366486
2024-06-10,高端装备,0.024663743
2024-06-11,传统能源,0.1
2024-06-11,化工,0.1
2024-06-11,医药,0.1
2024-06-11,半导体与信息技术,0.1
2024-06-11,房地产,0.1
2024-06-11,旅游,0.1
2024-06-11,消费,0.1
2024-06-11,电动车新能源,0.1
2024-06-11,金融,0.1
2024-06-11,高端装备,0.1
2024-06-12,传统能源,0.1
2024-06-12,化工,0.1
2024-06-12,医药,0.1
2024-06-12,半导体与信息技术,0.1
2024-06-12,房地产,0.1
2024-06-12,旅游,0.1
2024-06-12,消费,0.1
2024-06-12,电动车新能源,0.1
2024-06-12,金融,0.1
2024-06-12,高端装备,0.1
2024-06-13,传统能源,0.1116246
2024-06-13,化工,0.1116246
2024-06-13,医药,0.1116246
2024-06-13,半导体与信息技术,0.1116246
2024-06-13,房地产,0.1116246
2024-06-13,旅游,0.033345796
2024-06-13,消费,0.1116246
2024-06-13,电动车新能源,0.1116246
2024-06-13,金融,0.039026678
2024-06-13,高端装备,0.14625531
2024-06-14,传统能源,0.09279721
2024-06-14,化工,0.09279721
2024-06-14,医药,0.09279721
2024-06-14,半导体与信息技术,0.09279721
2024-06-14,房地产,0.16482505
2024-06-14,旅游,0.09279721
2024-06-14,消费,0.09279721
2024-06-14,电动车新能源,0.09279721
2024-06-14,金融,0.09279721
2024-06-14,高端装备,0.09279721
2024-06-15,传统能源,0.1
2024-06-15,化工,0.1
2024-06-15,医药,0.1
2024-06-15,半导体与信息技术,0.1
2024-06-15,房地产,0.1
2024-06-15,旅游,0.1
2024-06-15,消费,0.1
2024-06-15,电动车新能源,0.1
2024-06-15,金融,0.1
2024-06-15,高端装备,0.1
2024-06-16,传统能源,0.1
2024-06-16,化工,0.1
2024-06-16,医药,0.1
2024-06-16,半导体与信息技术,0.1
2024-06-16,房地产,0.1
2024-06-16,旅游,0.1
2024-06-16,消费,0.1
2024-06-16,电动车新能源,0.1
2024-06-16,金融,0.1
2024-06-16,高端装备,0.1
2024-06-17,传统能源,0.12246974
2024-06-17,化工,0.11985443
2024-06-17,医药,0.11985443
2024-06-17,半导体与信息技术,0.11985443
2024-06-17,房地产,0.061019644
2024-06-17,旅游,0.040640723
2024-06-17,消费,0.051512767
2024-06-17,电动车新能源,0.11985443
2024-06-17,金融,0.12246974
2024-06-17,高端装备,0.12246974
2024-06-18,传统能源,0.021447122
2024-06-18,化工,0.115868606
2024-06-18,医药,0.115868606
2024-06-18,半导体与信息技术,0.115868606
2024-06-18,房地产,0.08373627
2024-06-18,旅游,0.115868606
2024-06-18,消费,0.08373627
2024-06-18,电动车新能源,0.115868606
2024-06-18,金融,0.115868606
2024-06-18,高端装备,0.115868606
2024-06-19,传统能源,0.13760918
2024-06-19,化工,0.08388179
2024-06-19,医药,0.08388179
2024-06-19,半导体与信息技术,0.08388179
2024-06-19,房地产,0.08388179
2024-06-19,旅游,0.08388179
2024-06-19,消费,0.13760918
2024-06-19,电动车新能源,0.08388179
2024-06-19,金融,0.13760918
2024-06-19,高端装备,0.08388179
2024-06-20,传统能源,0.12973584
2024-06-20,化工,0.0072348043
2024-06-20,医药,0.03130647
2024-06-20,半导体与信息技术,0.12973584
2024-06-20,房地产,0.10068697
2024-06-20,旅游,0.03726143
2024-06-20,消费,0.27585042
2024-06-20,电动车新能源,0.09332896
2024-06-20,金融,0.15941192
2024-06-20,高端装备,0.035447355
2024-06-21,传统能源,0.10530008
2024-06-21,化工,0.10530008
2024-06-21,医药,0.10530008
2024-06-21,半导体与信息技术,0.10530008
2024-06-21,房地产,0.08763315
2024-06-21,旅游,0.10530008
2024-06-21,消费,0.08763315
2024-06-21,电动车新能源,0.10530008
2024-06-21,金融,0.08763315
2024-06-21,高端装备,0.10530008
2024-06-22,传统能源,0.10268229
2024-06-22,化工,0.10268229
2024-06-22,医药,0.086027056
2024-06-22,半导体与信息技术,0.086027056
2024-06-22,房地产,0.10268229
2024-06-22,旅游,0.17579079
2024-06-22,消费,0.086027056
2024-06-22,电动车新能源,0.086027056
2024-06-22,金融,0.086027056
2024-06-22,高端装备,0.086027056
2024-06-24,传统能源,0.15475878
2024-06-24,化工,0.09060024
2024-06-24,医药,0.09060024
2024-06-24,半导体与信息技术,0.07344057
2024-06-24,房地产,0.09060024
2024-06-24,旅游,0.07344057
2024-06-24,消费,0.15475878
2024-06-24,电动车新能源,0.09060024
2024-06-24,金融,0.09060024
2024-06-24,高端装备,0.09060024
2024-06-25,传统能源,0.10000001
2024-06-25,化工,0.10000001
2024-06-25,医药,0.10000001
2024-06-25,半导体与信息技术,0.10000001
2024-06-25,房地产,0.10000001
2024-06-25,旅游,0.10000001
2024-06-25,消费,0.10000001
2024-06-25,电动车新能源,0.10000001
2024-06-25,金融,0.10000001
2024-06-25,高端装备,0.10000001
2024-06-26,传统能源,0.20627716
2024-06-26,化工,0.012656079
2024-06-26,医药,0.20627716
2024-06-26,半导体与信息技术,0.20627716
2024-06-26,房地产,0.012656079
2024-06-26,旅游,0.07927305
2024-06-26,消费,0.044993885
2024-06-26,电动车新能源,0.20627716
2024-06-26,金融,0.012656079
2024-06-26,高端装备,0.012656079
2024-06-27,传统能源,0.1
2024-06-27,化工,0.1
2024-06-27,医药,0.1
2024-06-27,半导体与信息技术,0.1
2024-06-27,房地产,0.1
2024-06-27,旅游,0.1
2024-06-27,消费,0.1
2024-06-27,电动车新能源,0.1
2024-06-27,金融,0.1
2024-06-27,高端装备,0.1
2024-06-28,传统能源,0.07565073
2024-06-28,化工,0.093326814
2024-06-28,医药,0.02432453
2024-06-28,半导体与信息技术,0.10975471
2024-06-28,房地产,0.10975471
2024-06-28,旅游,0.093326814
2024-06-28,消费,0.093326814
2024-06-28,电动车新能源,0.10975471
2024-06-28,金融,0.09957272
2024-06-28,高端装备,0.19120748
2024-06-29,传统能源,0.1
2024-06-29,化工,0.1
2024-06-29,医药,0.1
2024-06-29,半导体与信息技术,0.1
2024-06-29,房地产,0.1
2024-06-29,旅游,0.1
2024-06-29,消费,0.1
2024-06-29,电动车新能源,0.1
2024-06-29,金融,0.1
2024-06-29,高端装备,0.1
2024-06-30,传统能源,0.1760778
2024-06-30,化工,0.123602286
2024-06-30,医药,0.11601352
2024-06-30,半导体与信息技术,0.09326959
2024-06-30,房地产,0.11601352
2024-06-30,旅游,0.11601352
2024-06-30,消费,0.034983866
2024-06-30,电动车新能源,0.17334491
2024-06-30,金融,0.01569712
2024-06-30,高端装备,0.034983866
2024-07-01,传统能源,0.10006118
2024-07-01,化工,0.14971225
2024-07-01,医药,0.14971225
2024-07-01,半导体与信息技术,0.027920855
2024-07-01,房地产,0.14971225
2024-07-01,旅游,0.10006118
2024-07-01,消费,0.10006118
2024-07-01,电动车新能源,0.12604429
2024-07-01,金融,0.048357304
2024-07-01,高端装备,0.048357304
2024-07-02,传统能源,0.07726547
2024-07-02,化工,0.07726547
2024-07-02,医药,0.054206476
2024-07-02,半导体与信息技术,0.049537454
2024-07-02,房地产,0.07726547
2024-07-02,旅游,0.07726547
2024-07-02,消费,0.16733551
2024-07-02,电动车新能源,0.07726547
2024-07-02,金融,0.16733551
2024-07-02,高端装备,0.17525764
2024-07-03,传统能源,0.06105148
2024-07-03,化工,0.075363405
2024-07-03,医药,0.11236291
2024-07-03,半导体与信息技术,0.0770447
2024-07-03,房地产,0.11236291
2024-07-03,旅游,0.11236291
2024-07-03,消费,0.11236291
2024-07-03,电动车新能源,0.11236291
2024-07-03,金融,0.11236291
2024-07-03,高端装备,0.11236291
2024-07-04,传统能源,0.10000001
2024-07-04,化工,0.10000001
2024-07-04,医药,0.10000001
2024-07-04,半导体与信息技术,0.10000001
2024-07-04,房地产,0.10000001
2024-07-04,旅游,0.10000001
2024-07-04,消费,0.10000001
2024-07-04,电动车新能源,0.10000001
2024-07-04,金融,0.10000001
2024-07-04,高端装备,0.10000001
2024-07-05,传统能源,0.10000001
2024-07-05,化工,0.10000001
2024-07-05,医药,0.10000001
2024-07-05,半导体与信息技术,0.10000001
2024-07-05,房地产,0.10000001
2024-07-05,旅游,0.10000001
2024-07-05,消费,0.10000001
2024-07-05,电动车新能源,0.10000001
2024-07-05,金融,0.10000001
2024-07-05,高端装备,0.10000001
2024-07-06,传统能源,0.1
2024-07-06,化工,0.1
2024-07-06,医药,0.1
2024-07-06,半导体与信息技术,0.1
2024-07-06,房地产,0.1
2024-07-06,旅游,0.1
2024-07-06,消费,0.1
2024-07-06,电动车新能源,0.1
2024-07-06,金融,0.1
2024-07-06,高端装备,0.1
2024-07-08,传统能源,0.22476096
2024-07-08,化工,0.01528377
2024-07-08,医药,0.074237026
2024-07-08,半导体与信息技术,0.12667768
2024-07-08,房地产,0.09091176
2024-07-08,旅游,0.07145392
2024-07-08,消费,0.04050108
2024-07-08,电动车新能源,0.09091176
2024-07-08,金融,0.22476096
2024-07-08,高端装备,0.04050108
2024-07-09,传统能源,0.096903555
2024-07-09,化工,0.07522803
2024-07-09,医药,0.098751165
2024-07-09,半导体与信息技术,0.098751165
2024-07-09,房地产,0.076003484
2024-07-09,旅游,0.07522803
2024-07-09,消费,0.098751165
2024-07-09,电动车新能源,0.061562076
2024-07-09,金融,0.22007015
2024-07-09,高端装备,0.098751165
2024-07-10,传统能源,0.09110512
2024-07-10,化工,0.088344604
2024-07-10,医药,0.088344604
2024-07-10,半导体与信息技术,0.22904555
2024-07-10,房地产,0.02547194
2024-07-10,旅游,0.06465
2024-07-10,消费,0.088344604
2024-07-10,电动车新能源,0.088344604
2024-07-10,金融,0.19475023
2024-07-10,高端装备,0.04159875
2024-07-11,传统能源,0.08626022
2024-07-11,化工,0.10235181
2024-07-11,医药,0.10235181
2024-07-11,半导体与信息技术,0.10049518
2024-07-11,房地产,0.10049518
2024-07-11,旅游,0.10235181
2024-07-11,消费,0.10049518
2024-07-11,电动车新能源,0.10049518
2024-07-11,金融,0.10235181
2024-07-11,高端装备,0.10235181
2024-07-12,传统能源,0.062443603
2024-07-12,化工,0.050562266
2024-07-12,医药,0.14706147
2024-07-12,半导体与信息技术,0.050562266
2024-07-12,房地产,0.14706147
2024-07-12,旅游,0.14706147
2024-07-12,消费,0.050562266
2024-07-12,电动车新能源,0.14706147
2024-07-12,金融,0.14706147
2024-07-12,高端装备,0.050562266
2024-07-14,传统能源,0.1
2024-07-14,化工,0.1
2024-07-14,医药,0.1
2024-07-14,半导体与信息技术,0.1
